Archivo,Elemento,Ecut,KPoints,Pseudopotencial,Total Energy (Ry)
Al_ecut55_k666_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,55,6 6 6,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04375067
Al_ecut55_k777_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,55,7 7 7,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50635968
Al_ecut55_k777_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,55,7 7 7,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.5062069
Al_ecut55_k777_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,55,7 7 7,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04230557
Al_ecut55_k888_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,55,8 8 8,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50256884
Al_ecut55_k888_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,55,8 8 8,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.5024164
Al_ecut55_k888_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,55,8 8 8,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03851528
Al_ecut55_k999_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,55,9 9 9,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50081294
Al_ecut55_k999_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,55,9 9 9,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50066516
Al_ecut55_k999_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,55,9 9 9,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03675666
Al_ecut55_k101010_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,55,10 10 10,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50162254
Al_ecut55_k101010_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,55,10 10 10,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.5014609
Al_ecut55_k101010_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,55,10 10 10,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03756006
Al_ecut55_k111111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,55,11 11 11,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50355831
Al_ecut55_k111111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,55,11 11 11,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50340233
Al_ecut55_k111111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,55,11 11 11,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03950251
Al_ecut60_k111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,60,1 1 1,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.24800309
Al_ecut60_k111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,60,1 1 1,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.24733229
Al_ecut60_k111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,60,1 1 1,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.78528324
Al_ecut60_k222_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,60,2 2 2,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.55226435
Al_ecut60_k222_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,60,2 2 2,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.55223087
Al_ecut60_k222_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,60,2 2 2,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.08836613
Al_ecut60_k333_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,60,3 3 3,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.46104272
Al_ecut60_k333_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,60,3 3 3,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.46089198
Al_ecut60_k333_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,60,3 3 3,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.99704812
Al_ecut60_k444_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,60,4 4 4,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.4822553
Al_ecut60_k444_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,60,4 4 4,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.48209211
Al_ecut60_k444_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,60,4 4 4,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.01819913
Al_ecut60_k555_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,60,5 5 5,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.49895728
Al_ecut60_k555_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,60,5 5 5,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.49881402
Al_ecut60_k555_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,60,5 5 5,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.0348958
Al_ecut60_k666_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,60,6 6 6,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50781135
Al_ecut60_k666_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,60,6 6 6,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50766778
Al_ecut60_k666_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,60,6 6 6,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04375763
Al_ecut60_k777_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,60,7 7 7,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50636277
Al_ecut60_k777_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,60,7 7 7,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50620806
Al_ecut60_k777_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,60,7 7 7,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04230908
Al_ecut60_k888_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,60,8 8 8,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50257245
Al_ecut60_k888_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,60,8 8 8,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50242173
Al_ecut60_k888_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,60,8 8 8,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03852022
Al_ecut60_k999_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,60,9 9 9,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50081726
Al_ecut60_k999_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,60,9 9 9,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50067039
Al_ecut60_k999_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,60,9 9 9,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03676852
Al_ecut60_k101010_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,60,10 10 10,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50162574
Al_ecut60_k101010_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,60,10 10 10,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.5014644
Al_ecut60_k101010_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,60,10 10 10,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03756461
Al_ecut60_k111111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,60,11 11 11,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50356081
Al_ecut60_k111111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,60,11 11 11,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50340925
Al_ecut60_k111111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,60,11 11 11,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03950532
Al_ecut65_k111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,65,1 1 1,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.24800466
Al_ecut65_k111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,65,1 1 1,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.24728177
Al_ecut65_k111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,65,1 1 1,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.78529572
Al_ecut65_k222_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,65,2 2 2,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.55226658
Al_ecut65_k222_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,65,2 2 2,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.55222082
Al_ecut65_k222_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,65,2 2 2,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.08836177
Al_ecut65_k333_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,65,3 3 3,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.46104887
Al_ecut65_k333_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,65,3 3 3,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.46089008
Al_ecut65_k333_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,65,3 3 3,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.99705392
Al_ecut65_k444_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,65,4 4 4,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.48225925
Al_ecut65_k444_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,65,4 4 4,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.48209527
Al_ecut65_k444_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,65,4 4 4,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.01820484
Al_ecut65_k555_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,65,5 5 5,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.49895878
Al_ecut65_k555_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,65,5 5 5,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.49881153
Al_ecut65_k555_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,65,5 5 5,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03489989
Al_ecut65_k666_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,65,6 6 6,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50781345
Al_ecut65_k666_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,65,6 6 6,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50766883
Al_ecut65_k666_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,65,6 6 6,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04375783
Al_ecut65_k777_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,65,7 7 7,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50636576
Al_ecut65_k777_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,65,7 7 7,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50621439
Al_ecut65_k777_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,65,7 7 7,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04230985
Al_ecut65_k888_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,65,8 8 8,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50257685
Al_ecut65_k888_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,65,8 8 8,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50242196
Al_ecut65_k888_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,65,8 8 8,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03852239
Al_ecut65_k999_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,65,9 9 9,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50081922
Al_ecut65_k999_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,65,9 9 9,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50067287
Al_ecut65_k999_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,65,9 9 9,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03676722
Al_ecut65_k101010_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,65,10 10 10,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50162936
Al_ecut65_k101010_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,65,10 10 10,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50147094
Al_ecut65_k101010_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,65,10 10 10,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03756899
Al_ecut65_k111111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,65,11 11 11,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.5035643
Al_ecut65_k111111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,65,11 11 11,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50341137
Al_ecut65_k111111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,65,11 11 11,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03950878
Al_ecut70_k111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,70,1 1 1,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.24799772
Al_ecut70_k111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,70,1 1 1,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.24738911
Al_ecut70_k111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,70,1 1 1,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.78518993
Al_ecut70_k222_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,70,2 2 2,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.55226809
Al_ecut70_k222_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,70,2 2 2,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.5522386
Al_ecut70_k222_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,70,2 2 2,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.08836511
Al_ecut70_k333_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,70,3 3 3,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.46104729
Al_ecut70_k333_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,70,3 3 3,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.4608991
Al_ecut70_k333_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,70,3 3 3,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.99705479
Al_ecut70_k444_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,70,4 4 4,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.48225928
Al_ecut70_k444_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,70,4 4 4,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.48209593
Al_ecut70_k444_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,70,4 4 4,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.01820313
Al_ecut70_k555_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,70,5 5 5,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.49896079
Al_ecut70_k555_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,70,5 5 5,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.49881968
Al_ecut70_k555_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,70,5 5 5,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03490143
Al_ecut70_k666_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,70,6 6 6,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50781439
Al_ecut70_k666_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,70,6 6 6,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50767149
Al_ecut70_k666_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,70,6 6 6,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04376236
Al_ecut70_k777_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,70,7 7 7,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50636692
Al_ecut70_k777_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,70,7 7 7,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50621108
Al_ecut70_k777_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,70,7 7 7,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04231285
Al_ecut70_k888_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,70,8 8 8,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50257753
Al_ecut70_k888_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,70,8 8 8,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50243053
Al_ecut70_k888_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,70,8 8 8,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03852517
Al_ecut70_k999_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,70,9 9 9,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50082171
Al_ecut70_k999_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,70,9 9 9,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50067777
Al_ecut70_k999_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,70,9 9 9,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.0367713
Al_ecut70_k101010_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,70,10 10 10,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50163007
Al_ecut70_k101010_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,70,10 10 10,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50147248
Al_ecut70_k101010_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,70,10 10 10,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03757009
Al_ecut70_k111111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,70,11 11 11,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50356581
Al_ecut70_k111111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,70,11 11 11,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50341424
Al_ecut70_k111111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,70,11 11 11,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03951104
Al_ecut75_k111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,75,1 1 1,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.24799671
Al_ecut75_k111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,75,1 1 1,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.24741857
Al_ecut75_k111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,75,1 1 1,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.7852945
Al_ecut75_k222_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,75,2 2 2,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.55226642
Al_ecut75_k222_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,75,2 2 2,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.5522325
Al_ecut75_k222_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,75,2 2 2,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.08835712
Al_ecut75_k333_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,75,3 3 3,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.46104641
Al_ecut75_k333_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,75,3 3 3,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.4608951
Al_ecut75_k333_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,75,3 3 3,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.99706179
Al_ecut75_k444_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,75,4 4 4,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.48225938
Al_ecut75_k444_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,75,4 4 4,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.48209608
Al_ecut75_k444_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,75,4 4 4,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.01820624
Al_ecut75_k555_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,75,5 5 5,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.49896153
Al_ecut75_k555_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,75,5 5 5,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.49881722
Al_ecut75_k555_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,75,5 5 5,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03491451
Al_ecut75_k666_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,75,6 6 6,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50781561
Al_ecut75_k666_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,75,6 6 6,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50767382
Al_ecut75_k666_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,75,6 6 6,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04376077
Al_ecut75_k777_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,75,7 7 7,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.5063668
Al_ecut75_k777_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,75,7 7 7,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50621479
Al_ecut75_k777_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,75,7 7 7,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04231313
Al_ecut75_k888_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,75,8 8 8,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50257836
Al_ecut75_k888_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,75,8 8 8,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50242783
Al_ecut75_k888_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,75,8 8 8,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03852645
Al_ecut75_k999_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,75,9 9 9,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.500821
Al_ecut75_k999_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,75,9 9 9,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.5006751
Al_ecut75_k999_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,75,9 9 9,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03677245
Al_ecut75_k101010_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,75,10 10 10,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50163037
Al_ecut75_k101010_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,75,10 10 10,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50147224
Al_ecut75_k101010_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,75,10 10 10,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03757126
Al_ecut75_k111111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,75,11 11 11,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50356615
Al_ecut75_k111111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,75,11 11 11,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50341612
Al_ecut75_k111111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,75,11 11 11,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03951209
Al_ecut80_k111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,80,1 1 1,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.24800078
Al_ecut80_k111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,80,1 1 1,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.24739987
Al_ecut80_k111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,80,1 1 1,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.78528471
Al_ecut80_k222_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,80,2 2 2,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.55226732
Al_ecut80_k222_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,80,2 2 2,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.55222773
Al_ecut80_k222_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,80,2 2 2,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.08837136
Al_ecut80_k333_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,80,3 3 3,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.46104592
Al_ecut80_k333_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,80,3 3 3,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.46089614
Al_ecut80_k333_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,80,3 3 3,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.99705896
